Gene_Name,Gene_ID,Transcription_Factor,Strand,Start,End,Sequence_Type
GALNT3,ENSG00000115339,IRF3,-,6120,6137,Genomic
GALNT3,ENSG00000115339,IRF3,-,6135,6152,Genomic
GALNT3,ENSG00000115339,IRF3,-,6187,6204,Genomic
GALNT3,ENSG00000115339,IRF3,-,30376,30393,Genomic
GALNT3,ENSG00000115339,IRF3,-,32131,32148,Genomic
GALNT3,ENSG00000115339,IRF3,-,32172,32189,Genomic
GALNT3,ENSG00000115339,IRF3,-,56527,56544,Genomic
GALNT3,ENSG00000115339,IRF3,-,58264,58281,Genomic
GALNT3,ENSG00000115339,IRF3,-,68285,68302,Genomic
GALNT3,ENSG00000115339,IRF3,-,98665,98682,Genomic
GALNT3,ENSG00000115339,+,752,769,Transcript,
GALNT3,ENSG00000115339,-,2987,3004,Transcript,
ZC3HAV1,ENSG00000105939,IRF3,+,4871,4888,Genomic
ZC3HAV1,ENSG00000105939,IRF3,+,58148,58165,Genomic
ZC3HAV1,ENSG00000105939,IRF3,+,60085,60102,Genomic
ZC3HAV1,ENSG00000105939,IRF3,+,76218,76235,Genomic
ZC3HAV1,ENSG00000105939,IRF3,+,76224,76241,Genomic
ZC3HAV1,ENSG00000105939,IRF3,+,88321,88338,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,1199,1216,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,2539,2556,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,5626,5643,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,12277,12294,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,13409,13426,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,14319,14336,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20357,20374,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20392,20409,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20398,20415,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20404,20421,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20410,20427,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20416,20433,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20422,20439,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20448,20465,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20467,20484,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20484,20501,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20490,20507,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20504,20521,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20538,20555,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20572,20589,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20578,20595,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20584,20601,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20590,20607,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20596,20613,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20602,20619,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20608,20625,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20626,20643,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20632,20649,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20638,20655,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20644,20661,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,20650,20667,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,22903,22920,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,23224,23241,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,24326,24343,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,28372,28389,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,28543,28560,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,55696,55713,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,55702,55719,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,55708,55725,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,58427,58444,Genomic
ZC3HAV1,ENSG00000105939,IRF3,-,66703,66720,Genomic
ZC3HAV1,ENSG00000105939,+,2826,2843,Transcript,
ZC3HAV1,ENSG00000105939,+,6390,6407,Transcript,
ZC3HAV1,ENSG00000105939,-,1,18,Transcript,
ZC3HAV1,ENSG00000105939,-,322,339,Transcript,
IFITM1,ENSG00000185885,IRF3,+,4453,4470,Genomic
TRIM5,ENSG00000132256,IRF3,+,27928,27945,Genomic
TRIM5,ENSG00000132256,IRF3,+,31285,31302,Genomic
TRIM5,ENSG00000132256,IRF3,+,33319,33336,Genomic
TRIM5,ENSG00000132256,IRF3,+,33781,33798,Genomic
TRIM5,ENSG00000132256,IRF3,+,40643,40660,Genomic
TRIM5,ENSG00000132256,IRF3,+,49474,49491,Genomic
TRIM5,ENSG00000132256,IRF3,+,51033,51050,Genomic
TRIM5,ENSG00000132256,IRF3,+,53340,53357,Genomic
TRIM5,ENSG00000132256,IRF3,+,54133,54150,Genomic
TRIM5,ENSG00000132256,IRF3,+,71537,71554,Genomic
TRIM5,ENSG00000132256,IRF3,+,74112,74129,Genomic
TRIM5,ENSG00000132256,IRF3,+,108197,108214,Genomic
TRIM5,ENSG00000132256,IRF3,+,116642,116659,Genomic
TRIM5,ENSG00000132256,IRF3,+,120432,120449,Genomic
TRIM5,ENSG00000132256,IRF3,+,135423,135440,Genomic
TRIM5,ENSG00000132256,IRF3,+,171280,171297,Genomic
TRIM5,ENSG00000132256,IRF3,+,200565,200582,Genomic
TRIM5,ENSG00000132256,IRF3,+,201525,201542,Genomic
TRIM5,ENSG00000132256,IRF3,+,206523,206540,Genomic
TRIM5,ENSG00000132256,IRF3,+,230135,230152,Genomic
TRIM5,ENSG00000132256,IRF3,+,239233,239250,Genomic
TRIM5,ENSG00000132256,IRF3,+,239318,239335,Genomic
TRIM5,ENSG00000132256,IRF3,+,240809,240826,Genomic
TRIM5,ENSG00000132256,IRF3,-,13015,13032,Genomic
TRIM5,ENSG00000132256,IRF3,-,13492,13509,Genomic
TRIM5,ENSG00000132256,IRF3,-,14996,15013,Genomic
TRIM5,ENSG00000132256,IRF3,-,17985,18002,Genomic
TRIM5,ENSG00000132256,IRF3,-,22454,22471,Genomic
TRIM5,ENSG00000132256,IRF3,-,24055,24072,Genomic
TRIM5,ENSG00000132256,IRF3,-,25580,25597,Genomic
TRIM5,ENSG00000132256,IRF3,-,26449,26466,Genomic
TRIM5,ENSG00000132256,IRF3,-,43048,43065,Genomic
TRIM5,ENSG00000132256,IRF3,-,65328,65345,Genomic
TRIM5,ENSG00000132256,IRF3,-,69472,69489,Genomic
TRIM5,ENSG00000132256,IRF3,-,73054,73071,Genomic
TRIM5,ENSG00000132256,IRF3,-,97027,97044,Genomic
TRIM5,ENSG00000132256,IRF3,-,99849,99866,Genomic
TRIM5,ENSG00000132256,IRF3,-,115883,115900,Genomic
TRIM5,ENSG00000132256,IRF3,-,125885,125902,Genomic
TRIM5,ENSG00000132256,IRF3,-,127236,127253,Genomic
TRIM5,ENSG00000132256,IRF3,-,143607,143624,Genomic
TRIM5,ENSG00000132256,IRF3,-,158397,158414,Genomic
TRIM5,ENSG00000132256,IRF3,-,158542,158559,Genomic
TRIM5,ENSG00000132256,IRF3,-,164623,164640,Genomic
TRIM5,ENSG00000132256,IRF3,-,167068,167085,Genomic
TRIM5,ENSG00000132256,IRF3,-,180802,180819,Genomic
TRIM5,ENSG00000132256,IRF3,-,195115,195132,Genomic
TRIM5,ENSG00000132256,IRF3,-,195180,195197,Genomic
TRIM5,ENSG00000132256,IRF3,-,195205,195222,Genomic
TRIM5,ENSG00000132256,IRF3,-,214387,214404,Genomic
TRIM5,ENSG00000132256,IRF3,-,222332,222349,Genomic
TRIM5,ENSG00000132256,IRF3,-,235186,235203,Genomic
TRIM5,ENSG00000132256,IRF3,-,239160,239177,Genomic
TRIM5,ENSG00000132256,IRF3,-,254017,254034,Genomic
TRIM5,ENSG00000132256,IRF3,-,261725,261742,Genomic
TRIM5,ENSG00000132256,IRF3,-,265065,265082,Genomic
TRIM5,ENSG00000132256,IRF3,-,274880,274897,Genomic
TRIM5,ENSG00000132256,-,2319,2336,Transcript,
ZNFX1,ENSG00000124201,IRF3,+,803,820,Genomic
ZNFX1,ENSG00000124201,IRF3,+,2688,2705,Genomic
ZNFX1,ENSG00000124201,IRF3,+,6009,6026,Genomic
ZNFX1,ENSG00000124201,IRF3,+,22993,23010,Genomic
ZNFX1,ENSG00000124201,IRF3,+,33592,33609,Genomic
ZNFX1,ENSG00000124201,IRF3,+,33598,33615,Genomic
ZNFX1,ENSG00000124201,IRF3,-,6132,6149,Genomic
ZNFX1,ENSG00000124201,IRF3,-,6189,6206,Genomic
ZNFX1,ENSG00000124201,IRF3,-,6948,6965,Genomic
ZNFX1,ENSG00000124201,IRF3,-,10142,10159,Genomic
ZNFX1,ENSG00000124201,IRF3,-,16897,16914,Genomic
ZNFX1,ENSG00000124201,IRF3,-,20505,20522,Genomic
ZNFX1,ENSG00000124201,IRF3,-,26450,26467,Genomic
ZNFX1,ENSG00000124201,+,2763,2780,Transcript,
SLFN13,ENSG00000154760,IRF3,+,3736,3753,Genomic
SLFN13,ENSG00000154760,IRF3,-,7028,7045,Genomic
SLFN13,ENSG00000154760,IRF3,-,14445,14462,Genomic
SLFN13,ENSG00000154760,+,284,301,Transcript,
EIF2AK2,ENSG00000055332,IRF3,+,1030,1047,Genomic
EIF2AK2,ENSG00000055332,IRF3,+,1036,1053,Genomic
EIF2AK2,ENSG00000055332,IRF3,+,3113,3130,Genomic
EIF2AK2,ENSG00000055332,IRF3,+,32968,32985,Genomic
EIF2AK2,ENSG00000055332,IRF3,+,39152,39169,Genomic
EIF2AK2,ENSG00000055332,IRF3,+,51869,51886,Genomic
EIF2AK2,ENSG00000055332,IRF3,-,3674,3691,Genomic
EIF2AK2,ENSG00000055332,IRF3,-,6637,6654,Genomic
EIF2AK2,ENSG00000055332,IRF3,-,8384,8401,Genomic
EIF2AK2,ENSG00000055332,IRF3,-,16491,16508,Genomic
EIF2AK2,ENSG00000055332,IRF3,-,36475,36492,Genomic
EIF2AK2,ENSG00000055332,IRF3,-,47597,47614,Genomic
EIF2AK2,ENSG00000055332,+,3031,3048,Transcript,
C19orf66,ENSG00000130813,IRF3,+,646,663,Genomic
C19orf66,ENSG00000130813,IRF3,+,971,988,Genomic
C19orf66,ENSG00000130813,IRF3,+,2035,2052,Genomic
C19orf66,ENSG00000130813,IRF3,+,5305,5322,Genomic
PARP10,ENSG00000178685,IRF3,+,15466,15483,Genomic
PARP10,ENSG00000178685,IRF3,-,13487,13504,Genomic
PARP10,ENSG00000178685,IRF3,-,26801,26818,Genomic
PARP10,ENSG00000178685,IRF3,-,26807,26824,Genomic
SLC25A28,ENSG00000155287,IRF3,+,3955,3972,Genomic
SLC25A28,ENSG00000155287,IRF3,+,6300,6317,Genomic
SLC25A28,ENSG00000155287,IRF3,+,6695,6712,Genomic
ICAM1,ENSG00000090339,IRF3,-,9773,9790,Genomic
IRF2,ENSG00000168310,IRF3,+,245,262,Genomic
IRF2,ENSG00000168310,IRF3,+,8376,8393,Genomic
IRF2,ENSG00000168310,IRF3,+,10205,10222,Genomic
IRF2,ENSG00000168310,IRF3,+,26241,26258,Genomic
IRF2,ENSG00000168310,IRF3,+,31340,31357,Genomic
IRF2,ENSG00000168310,IRF3,+,31822,31839,Genomic
IRF2,ENSG00000168310,IRF3,+,31828,31845,Genomic
IRF2,ENSG00000168310,IRF3,+,39075,39092,Genomic
IRF2,ENSG00000168310,IRF3,+,39081,39098,Genomic
IRF2,ENSG00000168310,IRF3,+,45201,45218,Genomic
IRF2,ENSG00000168310,IRF3,+,54245,54262,Genomic
IRF2,ENSG00000168310,IRF3,+,60705,60722,Genomic
IRF2,ENSG00000168310,IRF3,+,71780,71797,Genomic
IRF2,ENSG00000168310,IRF3,+,81035,81052,Genomic
IRF2,ENSG00000168310,IRF3,+,81756,81773,Genomic
IRF2,ENSG00000168310,IRF3,+,84302,84319,Genomic
IRF2,ENSG00000168310,IRF3,+,84882,84899,Genomic
IRF2,ENSG00000168310,IRF3,-,516,533,Genomic
IRF2,ENSG00000168310,IRF3,-,597,614,Genomic
IRF2,ENSG00000168310,IRF3,-,6955,6972,Genomic
IRF2,ENSG00000168310,IRF3,-,9559,9576,Genomic
IRF2,ENSG00000168310,IRF3,-,15264,15281,Genomic
IRF2,ENSG00000168310,IRF3,-,25988,26005,Genomic
IRF2,ENSG00000168310,IRF3,-,27882,27899,Genomic
IRF2,ENSG00000168310,IRF3,-,41930,41947,Genomic
IRF2,ENSG00000168310,IRF3,-,46778,46795,Genomic
IRF2,ENSG00000168310,IRF3,-,51954,51971,Genomic
IRF2,ENSG00000168310,IRF3,-,51984,52001,Genomic
IRF2,ENSG00000168310,IRF3,-,52237,52254,Genomic
IRF2,ENSG00000168310,IRF3,-,57711,57728,Genomic
IRF2,ENSG00000168310,IRF3,-,73614,73631,Genomic
IRF2,ENSG00000168310,-,8,25,Transcript,
IRF2,ENSG00000168310,-,89,106,Transcript,
ZCCHC2,ENSG00000141664,IRF3,+,17794,17811,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,17800,17817,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,31740,31757,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,31831,31848,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,35829,35846,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,36895,36912,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,64116,64133,Genomic
ZCCHC2,ENSG00000141664,IRF3,+,64711,64728,Genomic
ZCCHC2,ENSG00000141664,IRF3,-,3548,3565,Genomic
ZCCHC2,ENSG00000141664,IRF3,-,3554,3571,Genomic
ZCCHC2,ENSG00000141664,IRF3,-,23967,23984,Genomic
ZCCHC2,ENSG00000141664,IRF3,-,38248,38265,Genomic
ZCCHC2,ENSG00000141664,IRF3,-,51308,51325,Genomic
ZCCHC2,ENSG00000141664,IRF3,-,53228,53245,Genomic
ZCCHC2,ENSG00000141664,IRF3,-,55407,55424,Genomic
ZCCHC2,ENSG00000141664,-,5289,5306,Transcript,
IFI27,ENSG00000165949,IRF3,-,2136,2153,Genomic
IFI27,ENSG00000165949,IRF3,-,6291,6308,Genomic
IFI27,ENSG00000165949,IRF3,-,10501,10518,Genomic
RNF19B,ENSG00000116514,IRF3,+,18502,18519,Genomic
RNF19B,ENSG00000116514,IRF3,+,20839,20856,Genomic
RNF19B,ENSG00000116514,IRF3,+,24727,24744,Genomic
RNF19B,ENSG00000116514,IRF3,-,2883,2900,Genomic
RNF19B,ENSG00000116514,IRF3,-,15515,15532,Genomic
RNF19B,ENSG00000116514,IRF3,-,17295,17312,Genomic
RNF19B,ENSG00000116514,IRF3,-,20073,20090,Genomic
RNF19B,ENSG00000116514,IRF3,-,24396,24413,Genomic
RNF19B,ENSG00000116514,IRF3,-,27293,27310,Genomic
IFI16,ENSG00000163565,IRF3,-,13511,13528,Genomic
IFI16,ENSG00000163565,IRF3,-,22356,22373,Genomic
IFI16,ENSG00000163565,IRF3,-,26396,26413,Genomic
IFI16,ENSG00000163565,IRF3,-,28771,28788,Genomic
IFI16,ENSG00000163565,IRF3,-,28777,28794,Genomic
IFI16,ENSG00000163565,IRF3,-,28783,28800,Genomic
IFI16,ENSG00000163565,IRF3,-,43001,43018,Genomic
IFI16,ENSG00000163565,IRF3,-,43007,43024,Genomic
IFI16,ENSG00000163565,IRF3,-,46336,46353,Genomic
SLC2A12,ENSG00000146411,IRF3,+,13831,13848,Genomic
SLC2A12,ENSG00000146411,IRF3,+,17647,17664,Genomic
SLC2A12,ENSG00000146411,IRF3,+,27551,27568,Genomic
SLC2A12,ENSG00000146411,IRF3,-,10847,10864,Genomic
SLC2A12,ENSG00000146411,IRF3,-,32552,32569,Genomic
SLC2A12,ENSG00000146411,IRF3,-,32558,32575,Genomic
SLC2A12,ENSG00000146411,IRF3,-,52399,52416,Genomic
SLC6A9,ENSG00000196517,IRF3,+,22733,22750,Genomic
SLC6A9,ENSG00000196517,IRF3,+,29463,29480,Genomic
SLC6A9,ENSG00000196517,IRF3,-,3186,3203,Genomic
SLC6A9,ENSG00000196517,IRF3,-,3193,3210,Genomic
SLC6A9,ENSG00000196517,IRF3,-,10019,10036,Genomic
SLC6A9,ENSG00000196517,IRF3,-,32735,32752,Genomic
RAB20,ENSG00000139832,IRF3,+,30185,30202,Genomic
RAB20,ENSG00000139832,IRF3,+,30248,30265,Genomic
RAB20,ENSG00000139832,IRF3,-,295,312,Genomic
RAB20,ENSG00000139832,IRF3,-,4370,4387,Genomic
RAB20,ENSG00000139832,IRF3,-,5336,5353,Genomic
RAB20,ENSG00000139832,IRF3,-,33410,33427,Genomic
RAB20,ENSG00000139832,IRF3,-,34081,34098,Genomic
RAB20,ENSG00000139832,IRF3,-,37790,37807,Genomic
B3GALNT1,ENSG00000169255,IRF3,+,1213,1230,Genomic
B3GALNT1,ENSG00000169255,IRF3,+,13143,13160,Genomic
B3GALNT1,ENSG00000169255,IRF3,+,20742,20759,Genomic
B3GALNT1,ENSG00000169255,IRF3,-,2979,2996,Genomic
B3GALNT1,ENSG00000169255,IRF3,-,3610,3627,Genomic
B3GALNT1,ENSG00000169255,+,2008,2025,Transcript,
PML,ENSG00000140464,IRF3,+,12232,12249,Genomic
PML,ENSG00000140464,IRF3,+,13971,13988,Genomic
PML,ENSG00000140464,IRF3,+,24164,24181,Genomic
PML,ENSG00000140464,IRF3,+,27570,27587,Genomic
PML,ENSG00000140464,IRF3,+,27575,27592,Genomic
PML,ENSG00000140464,IRF3,-,3068,3085,Genomic
PML,ENSG00000140464,IRF3,-,3074,3091,Genomic
PML,ENSG00000140464,IRF3,-,22476,22493,Genomic
PML,ENSG00000140464,IRF3,-,36576,36593,Genomic
PML,ENSG00000140464,IRF3,-,50959,50976,Genomic
PML,ENSG00000140464,-,2869,2886,Transcript,
