Species,Gene_Name,ID,Transcription_Factor,Strand,Start,End,Sequence_Type
Homo sapiens,TDRD7,ENSG00000196116,IRF3,-,79486,79496,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF3,-,80730,80740,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF3,-,88610,88620,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF3,-,88775,88785,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF3,+,41,51,Transcript
Homo sapiens,TDRD7,ENSG00000196116,IRF7,+,3041,3051,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,+,20928,20938,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,+,38097,38107,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,+,59255,59265,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,+,65900,65910,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,+,81018,81028,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,6897,6907,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,33339,33349,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,51674,51684,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,56958,56968,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,63600,63610,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,72331,72341,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,79486,79496,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,80730,80740,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,88610,88620,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,-,88775,88785,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF7,+,41,51,Transcript
Homo sapiens,TDRD7,ENSG00000196116,IRF9,+,3041,3051,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,+,20928,20938,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,+,38097,38107,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,+,59255,59265,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,+,65900,65910,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,+,81018,81028,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,-,6897,6907,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,-,33339,33349,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,-,51674,51684,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,-,56958,56968,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,-,63600,63610,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,-,72331,72341,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,-,79486,79496,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,-,80730,80740,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,-,88610,88620,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,-,88775,88785,Genomic
Homo sapiens,TDRD7,ENSG00000196116,IRF9,+,41,51,Transcript
Homo sapiens,GBP2,ENSG00000162645,IRF3,+,9312,9322,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,+,20145,20155,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,+,36002,36012,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,+,39848,39858,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,+,40072,40082,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,+,43271,43281,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,-,10212,10222,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,-,16339,16349,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,-,17743,17753,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,-,24453,24463,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,-,24532,24542,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,-,31442,31452,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,-,32554,32564,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,-,34373,34383,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,-,46043,46053,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF3,+,1712,1722,Transcript
Homo sapiens,GBP2,ENSG00000162645,IRF3,-,2806,2816,Transcript
Homo sapiens,GBP2,ENSG00000162645,IRF7,+,9312,9322,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,+,20145,20155,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,+,36002,36012,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,+,39848,39858,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,+,40072,40082,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,+,43271,43281,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,10212,10222,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,16339,16349,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,17743,17753,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,24453,24463,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,24532,24542,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,31442,31452,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,32554,32564,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,34373,34383,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,46043,46053,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF7,+,1712,1722,Transcript
Homo sapiens,GBP2,ENSG00000162645,IRF7,-,2806,2816,Transcript
Homo sapiens,GBP2,ENSG00000162645,IRF9,+,9312,9322,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,+,20145,20155,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,+,36002,36012,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,+,39848,39858,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,+,40072,40082,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,+,43271,43281,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,-,10212,10222,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,-,16339,16349,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,-,17743,17753,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,-,24453,24463,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,-,24532,24542,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,-,31442,31452,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,-,32554,32564,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,-,34373,34383,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,-,46043,46053,Genomic
Homo sapiens,GBP2,ENSG00000162645,IRF9,+,1712,1722,Transcript
Homo sapiens,GBP2,ENSG00000162645,IRF9,-,2806,2816,Transcript
Homo sapiens,LMO2,ENSG00000135363,IRF3,+,1165,1175,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF3,+,1229,1239,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF3,+,21403,21413,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF3,+,21712,21722,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF3,+,27325,27335,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF3,+,29665,29675,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF3,-,5394,5404,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF3,-,6161,6171,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF7,+,1165,1175,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF7,+,1229,1239,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF7,+,21403,21413,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF7,+,21712,21722,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF7,+,27325,27335,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF7,+,29665,29675,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF7,-,5394,5404,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF7,-,6161,6171,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF9,+,1165,1175,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF9,+,1229,1239,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF9,+,21403,21413,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF9,+,21712,21722,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF9,+,27325,27335,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF9,+,29665,29675,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF9,-,5394,5404,Genomic
Homo sapiens,LMO2,ENSG00000135363,IRF9,-,6161,6171,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,13880,13890,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,31254,31264,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,53793,53803,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,61349,61359,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,67512,67522,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,78313,78323,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,105795,105805,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,107691,107701,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,107772,107782,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,133981,133991,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,196096,196106,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,212090,212100,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,220299,220309,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,238334,238344,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,249043,249053,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,249557,249567,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,267544,267554,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,278444,278454,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,305309,305319,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,321370,321380,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,327174,327184,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,330760,330770,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,337213,337223,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,348380,348390,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,363016,363026,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,379563,379573,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,384221,384231,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,388576,388586,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,391802,391812,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,405766,405776,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,406446,406456,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,418745,418755,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,433817,433827,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,434170,434180,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,444685,444695,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,450862,450872,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,+,476284,476294,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,10349,10359,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,23681,23691,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,48228,48238,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,65737,65747,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,107847,107857,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,108092,108102,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,117075,117085,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,145588,145598,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,151461,151471,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,151483,151493,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,185820,185830,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,204493,204503,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,218638,218648,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,224250,224260,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,227925,227935,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,241402,241412,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,244363,244373,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,252002,252012,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,252058,252068,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,255488,255498,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,256910,256920,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,258749,258759,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,265696,265706,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,266085,266095,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,309742,309752,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,315761,315771,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,336293,336303,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,350581,350591,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,350742,350752,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,357371,357381,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,371337,371347,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,384463,384473,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,394050,394060,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,407493,407503,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,422693,422703,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,443833,443843,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,449733,449743,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,463404,463414,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,472927,472937,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,473186,473196,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,10109,10119,Transcript
Homo sapiens,PDZD2,ENSG00000133401,IRF3,-,10368,10378,Transcript
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,13880,13890,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,31254,31264,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,53793,53803,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,61349,61359,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,67512,67522,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,78313,78323,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,105795,105805,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,107691,107701,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,107772,107782,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,133981,133991,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,196096,196106,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,212090,212100,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,220299,220309,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,238334,238344,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,249043,249053,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,249557,249567,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,267544,267554,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,278444,278454,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,305309,305319,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,321370,321380,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,327174,327184,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,330760,330770,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,337213,337223,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,348380,348390,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,363016,363026,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,379563,379573,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,384221,384231,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,388576,388586,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,391802,391812,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,405766,405776,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,406446,406456,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,418745,418755,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,433817,433827,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,434170,434180,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,444685,444695,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,450862,450872,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,+,476284,476294,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,10349,10359,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,23681,23691,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,48228,48238,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,65737,65747,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,107847,107857,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,108092,108102,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,117075,117085,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,145588,145598,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,151461,151471,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,151483,151493,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,185820,185830,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,204493,204503,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,218638,218648,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,224250,224260,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,227925,227935,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,241402,241412,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,244363,244373,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,252002,252012,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,252058,252068,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,255488,255498,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,256910,256920,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,258749,258759,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,265696,265706,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,266085,266095,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,309742,309752,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,315761,315771,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,336293,336303,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,350581,350591,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,350742,350752,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,357371,357381,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,371337,371347,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,384463,384473,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,394050,394060,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,407493,407503,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,422693,422703,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,443833,443843,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,449733,449743,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,463404,463414,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,472927,472937,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,473186,473196,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,10109,10119,Transcript
Homo sapiens,PDZD2,ENSG00000133401,IRF7,-,10368,10378,Transcript
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,13880,13890,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,31254,31264,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,53793,53803,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,61349,61359,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,67512,67522,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,78313,78323,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,105795,105805,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,107691,107701,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,107772,107782,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,133981,133991,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,196096,196106,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,212090,212100,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,220299,220309,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,238334,238344,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,249043,249053,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,249557,249567,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,267544,267554,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,278444,278454,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,305309,305319,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,321370,321380,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,327174,327184,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,330760,330770,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,337213,337223,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,348380,348390,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,363016,363026,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,379563,379573,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,384221,384231,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,388576,388586,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,391802,391812,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,405766,405776,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,406446,406456,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,418745,418755,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,433817,433827,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,434170,434180,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,444685,444695,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,450862,450872,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,+,476284,476294,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,10349,10359,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,23681,23691,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,48228,48238,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,65737,65747,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,107847,107857,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,108092,108102,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,117075,117085,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,145588,145598,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,151461,151471,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,151483,151493,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,185820,185830,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,204493,204503,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,218638,218648,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,224250,224260,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,227925,227935,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,241402,241412,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,244363,244373,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,252002,252012,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,252058,252068,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,255488,255498,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,256910,256920,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,258749,258759,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,265696,265706,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,266085,266095,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,309742,309752,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,315761,315771,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,336293,336303,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,350581,350591,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,350742,350752,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,357371,357381,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,371337,371347,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,384463,384473,Genomic
Homo sapiens,PDZD2,ENSG00000133401,IRF9,-,394050,394060,Genomic
